id,name,type,desc,atk,def,level,race,attribute,archetype,image_url,image_path,simplified_type,image_id
89743495,Mathmech Division,Effect Monster,"You can Tribute 1 Cyberse monster you control in the Extra Monster Zone; Special Summon up to 1 Level 4 Cyberse monster each from your hand and GY. If this card is sent to the GY: You can target 1 face-up monster on the field; its ATK becomes halved until the end of this turn. You can only use each effect of ""Mathmech Division"" once per turn.",1500,1000,4,Cyberse,EARTH,Mathmech,https://images.ygoprodeck.com/images/cards_cropped/89743495.jpg,training_data_final/training_images/89743495.jpg,effect monster,89743495.jpg
76782778,Dragonmaid Ernus,Effect Monster,"Cannot be destroyed by card effects while you control a Fusion Monster. You can only use each of the following effects of ""Dragonmaid Ernus"" once per turn.
● (Quick Effect): You can discard this card; Special Summon 1 Level 4 or lower ""Dragonmaid"" monster from your hand.
● At the end of the Battle Phase: You can return this card to the hand, and if you do, Special Summon 1 Level 2 ""Dragonmaid"" monster from your hand.",2600,1600,7,Dragon,EARTH,Dragonmaid,https://images.ygoprodeck.com/images/cards_cropped/76782778.jpg,training_data_final/training_images/76782778.jpg,effect monster,76782778.jpg
52823314,Tour Bus From the Underworld,Effect Monster,"When this card is sent to the Graveyard: Target 1 monster in either player's Graveyard, except ""Tour Bus From the Underworld""; shuffle that target into the Deck.",1000,1000,3,Fiend,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/52823314.jpg,training_data_final/training_images/52823314.jpg,effect monster,52823314.jpg
94160895,"Mariamne, the True Dracophoenix",Effect Monster,"If this card is in your hand: You can destroy 2 other monsters in your hand and/or face-up on your field, including a WIND monster, and if you do, Special Summon this card, and if you do that, and both destroyed monsters were WIND, you can also banish exactly 4 cards from the top of your opponent's Deck. If this card is destroyed by card effect: You can add 1 non-WIND Wyrm monster from your Deck to your hand. You can only use each effect of ""Mariamne, the True Dracophoenix"" once per turn.",2700,2100,9,Wyrm,WIND,True Draco,https://images.ygoprodeck.com/images/cards_cropped/94160895.jpg,training_data_final/training_images/94160895.jpg,effect monster,94160895.jpg
99792080,"Phantasos, the Dream Mirror Foe",Effect Monster,"If this card is Special Summoned by the effect of a ""Dream Mirror"" monster: This card can attack directly this turn. During the Main or Battle Phase, if ""Dream Mirror of Joy"" is in a Field Zone (Quick Effect): You can Tribute this card; Special Summon 1 ""Phantasos, the Dream Mirror Friend"" from your Deck. You can only use each effect of ""Phantasos, the Dream Mirror Foe"" once per turn.",1900,900,4,Beast-Warrior,DARK,Dream Mirror,https://images.ygoprodeck.com/images/cards_cropped/99792080.jpg,training_data_final/training_images/99792080.jpg,effect monster,99792080.jpg
56198785,Guard Ghost,Effect Monster,"If this card is Special Summoned from the GY: You can target 1 monster you control; it cannot be destroyed by battle or card effects this turn. During the End Phase, if this card is currently banished, and was banished this turn: You can add this card to your hand. You can only use each effect of ""Guard Ghost"" once per turn.",1800,100,4,Zombie,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/56198785.jpg,training_data_final/training_images/56198785.jpg,effect monster,56198785.jpg
63251695,Dinomist Rex,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once, while this card is in your Pendulum Zone, you can negate an activated card effect that targets another ""Dinomist"" card(s) you control, then destroy this card.
[ Monster Effect ] 
If this card attacks, at the end of the Damage Step: You can Tribute 1 other ""Dinomist"" monster, then activate 1 of these effects;
● This card can attack an opponent's monster again in a row, and if it attacks a Defense Position monster, inflict piercing battle damage to your opponent.
● Shuffle 1 card from your opponent's hand (at random) or their side of the field into the Deck, then this card gains 100 ATK.",2400,2200,5,Machine,WATER,Dinomist,https://images.ygoprodeck.com/images/cards_cropped/63251695.jpg,training_data_final/training_images/63251695.jpg,effect monster,63251695.jpg
40945356,"Twilight Ninja Nichirin, the Chunin",Effect Monster,"Once per turn, during either player's turn: You can discard 1 ""Ninja"" monster, then activate 1 of these effects;
● This turn, ""Ninja"" monsters and ""Ninjitsu Art"" cards you control cannot be destroyed by battle or card effects.
● 1 ""Ninja"" monster you control gains 1000 ATK until the end of this turn.",2300,1000,6,Warrior,DARK,Ninja,https://images.ygoprodeck.com/images/cards_cropped/40945356.jpg,training_data_final/training_images/40945356.jpg,effect monster,40945356.jpg
25629622,Abyss Actor - Superstar,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn: You can Tribute 1 ""Abyss Actor"" monster, then target 1 ""Abyss Script"" Spell in your GY; add it to your hand.
[ Monster Effect ] 
When Normal or Special Summoned, your opponent's Spell/Trap Cards and effects cannot be activated. Once per turn: You can Set 1 ""Abyss Script"" Spell directly from your Deck, but it is sent to the GY during the End Phase.",2500,1800,7,Fiend,DARK,Abyss Actor,https://images.ygoprodeck.com/images/cards_cropped/25629622.jpg,training_data_final/training_images/25629622.jpg,effect monster,25629622.jpg
88724332,Night Dragolich,Effect Monster,Change all non-Wyrm-Type Attack Position monsters that were Special Summoned from the Main or Extra Deck to Defense Position. All non-Wyrm-Type monsters that were Special Summoned from the Main or Extra Deck lose DEF equal to their original DEF.,1700,0,4,Wyrm,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/88724332.jpg,training_data_final/training_images/88724332.jpg,effect monster,88724332.jpg
58330108,Gigarays Gandora the Dragon of Destruction,Effect Monster,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by sending 2 other monsters from your hand and/or field to the GY. Gains 300 ATK for each banished card. Once per turn: You can pay half your LP; apply 1 of these effects, depending on the number of ""Gandora"" monsters with different names in your GY.
● 1: Destroy all other cards on the field.
● 2: Banish all other cards on the field.
● 3+: Banish all other cards on the field and in the GYs.",0,0,8,Dragon,DARK,Gandora,https://images.ygoprodeck.com/images/cards_cropped/58330108.jpg,training_data_final/training_images/58330108.jpg,effect monster,58330108.jpg
84899094,World Chalice Guardragon,Effect Monster,"When a card or effect is activated that targets your linked monster (Quick Effect): You can send this card from your hand or field to the GY; negate the activation, and if you do, destroy that card. You can banish this card from your GY, then target 1 Normal Monster in your GY; Special Summon it in Defense Position to your zone a Link Monster points to. You can only use this effect of ""World Chalice Guardragon"" once per turn.",400,400,1,Dragon,WIND,World Chalice,https://images.ygoprodeck.com/images/cards_cropped/84899094.jpg,training_data_final/training_images/84899094.jpg,effect monster,84899094.jpg
12571621,Virtual World Xiezhi - Jiji,Effect Monster,"If this card is in your hand: You can target 1 ""Virtual World"" card you control; send 1 ""Virtual World"" card of a different type (Monster, Spell, Trap) from your Deck to the GY, and if you do, Special Summon this card, then, during the End Phase of this turn, you can add 1 ""Virtual World"" monster from your GY to your hand, except ""Virtual World Xiezhi - Jiji"". For the rest of this turn, you can only Special Summon Level/Rank 3 or higher monsters. You can only use this effect of ""Virtual World Xiezhi - Jiji"" once per turn.",1000,1600,3,Wyrm,EARTH,Virtual World,https://images.ygoprodeck.com/images/cards_cropped/12571621.jpg,training_data_final/training_images/12571621.jpg,effect monster,12571621.jpg
10375182,Command Knight,Effect Monster,"All Warrior monsters you control gain 400 ATK. If you control another monster, monsters your opponent controls cannot target this card for attacks.",1200,1900,4,Warrior,FIRE,Unknown,https://images.ygoprodeck.com/images/cards_cropped/10375182.jpg,training_data_final/training_images/10375182.jpg,effect monster,10375182.jpg
89893715,Laval Miller,Effect Monster,"When this card is destroyed by battle and sent to the Graveyard: You can send 2 ""Laval"" monsters from your Deck to the Graveyard.",300,400,3,Pyro,FIRE,Laval,https://images.ygoprodeck.com/images/cards_cropped/89893715.jpg,training_data_final/training_images/89893715.jpg,effect monster,89893715.jpg
18491580,Red-Eyes Alternative Black Dragon,Effect Monster,"Cannot be Normal Summoned/Set. Must first be Special Summoned (from your hand) by Tributing 1 ""Red-Eyes"" monster from your hand or field. You can only Special Summon ""Red-Eyes Alternative Black Dragon"" once per turn this way. If this card is destroyed by battle, or if this card in its owner's possession is destroyed by an opponent's card effect: You can target 1 Level 7 or lower ""Red-Eyes"" monster in your GY, except ""Red-Eyes Alternative Black Dragon""; Special Summon it, and if it was a ""Red-Eyes B. Dragon"" that was Special Summoned, its original ATK becomes doubled.",2400,2000,7,Dragon,DARK,Red-Eyes,https://images.ygoprodeck.com/images/cards_cropped/18491580.jpg,training_data_final/training_images/18491580.jpg,effect monster,18491580.jpg
86469231,Black Mamba,Effect Monster,"If you control a Reptile monster, you can Special Summon this card (from your hand). You can only Special Summon ""Black Mamba"" once per turn this way. If this card is Normal or Special Summoned: You can target 1 monster your opponent controls; send 1 Reptile monster from your Deck to the GY, and if you do, change the targeted monster's battle position. You can only use this effect of ""Black Mamba"" once per turn.",1300,1000,3,Reptile,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/86469231.jpg,training_data_final/training_images/86469231.jpg,effect monster,86469231.jpg
71466592,Maryokutai,Effect Monster,"During your opponent's turn, when your opponent activates a Spell Card (Quick Effect): You can Tribute this card; negate the activation, and if you do, destroy it.",900,900,3,Aqua,WATER,Unknown,https://images.ygoprodeck.com/images/cards_cropped/71466592.jpg,training_data_final/training_images/71466592.jpg,effect monster,71466592.jpg
39468724,Nekroz of Areadbhair,Ritual Effect Monster,"You can Ritual Summon this card with any ""Nekroz"" Ritual Spell. Must be Ritual Summoned, without using any Level 10 monsters. You can only use each of these effects of ""Nekroz of Areadbhair"" once per turn.
● You can discard this card; Tribute up to 2 ""Nekroz"" monsters from your hand and/or field, and if you do, send that many ""Nekroz"" cards from your Deck to the GY.
● When a monster effect is activated (Quick Effect): You can Tribute 1 monster from your hand or field; negate the activation, and if you do, banish that card.",3300,3200,10,Warrior,WATER,Nekroz,https://images.ygoprodeck.com/images/cards_cropped/39468724.jpg,training_data_final/training_images/39468724.jpg,effect monster,39468724.jpg
